N,sample_index,sample_seed,projection_model,status,is_nontrivial,knot_label,knot_types,determinant,alexander_roots,vassiliev_2,vassiliev_3,gauss_code,simplified_gauss_code,crossing_count,simplified_crossing_count,edge_length_min,edge_length_mean,edge_length_rms,edge_length_max,cycle_distortion,pair_distance_min,pair_distance_mean,pair_distance_rms,pair_distance_std,pair_distance_max,pair_distance_distortion,pair_abs_ratio_min,pair_abs_ratio_mean,pair_abs_ratio_rms,pair_abs_ratio_max,pair_rms_scale_to_simplex,pair_normalized_ratio_min,pair_normalized_ratio_mean,pair_normalized_ratio_max,min_nonadjacent_segment_distance,embedded_numerically,fast_mode_requested,fast_backend_available,messages
6,911,4257716948,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a,2+c,2-c",----,2,0,0.6156071306943907,0.9921416202170267,1.041045363795153,1.3556962396492034,2.2022100980539476,0.6067727483640966,1.0603294777217795,1.0954451150103324,0.2751388716162418,1.3917584306163886,2.293706225878915,0.42905312500745124,0.7497661639890605,0.7745966692414834,0.9841218240623955,1.2909944487358056,0.5539052025973692,0.9679439555598167,1.2704958117443075,0.4520298515048532,True,True,true,
6,912,2549900324,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,2-c,1-a",----,2,0,0.6201664278609641,1.0895144357806514,1.1135222078558815,1.344152761286747,2.1674065233148903,0.38622532007352256,1.0531509695000587,1.095445115010332,0.30145154741862906,1.3582137121176374,3.5166356049859324,0.2731025428899326,0.7446901921466783,0.7745966692414831,0.9604021261389346,1.290994448735806,0.35257386680653535,0.9613909040893627,1.23987381339943,0.2515092835647108,True,True,true,
6,913,2909075169,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,2-c,1-a",----,2,0,0.4879430803552441,1.027216066471788,1.0891931452565147,1.3734715610837893,2.814819220479244,0.4879430803552441,1.065656586949782,1.0954451150103321,0.2537243360234518,1.3734715610837893,2.814819220479244,0.3450278609522455,0.7535329990483025,0.7745966692414833,0.9711910546092208,1.2909944487358058,0.4454290531485385,0.9728069187106019,1.2538022601623768,0.13801272011093596,True,True,true,
6,914,2538072375,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.5696349345196716,0.9758652046005366,0.99990241256916,1.2653551763489113,2.2213440568140115,0.4581693980695554,1.0614100422045747,1.0954451150103324,0.27094044051651617,1.3949751335511553,3.044671118212443,0.32397468830714127,0.7505302384623543,0.7745966692414834,0.9863963765206316,1.2909944487358056,0.4182495241354323,0.9689303714632598,1.2734322463412489,0.39090266107699123,True,True,true,
6,915,3559921383,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,2-a,3+a,4+c,2+a,3-a,4-c,1-c",----,4,0,0.9086410291400911,1.1284072198399455,1.1367247857514735,1.3182930579702066,1.4508403381451935,0.2957209058677456,1.0561867862153524,1.0954451150103324,0.290636323648793,1.3594765781220288,4.59716087414538,0.2091062578777116,0.7468368387325021,0.7745966692414834,0.9612951072543697,1.2909944487358056,0.26995501811604344,0.9641622129150579,1.2410266470622822,0.04837328832900352,True,True,true,
6,916,3973438204,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,2+c,1+a",----,2,0,0.6479827382863359,0.9260066179007103,0.9617957707744416,1.3449505990030723,2.07559633850733,0.6479827382863359,1.070609798256638,1.0954451150103321,0.2319367583564117,1.3449505990030723,2.07559633850733,0.458192988334096,0.7570354483520303,0.7745966692414833,0.9510236889159814,1.2909944487358058,0.5915246043889878,0.9773285613186932,1.22776630300678,0.5700109754802047,True,True,true,
6,917,1976267239,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.5415773203538002,1.0989726001023568,1.1368221776082506,1.4134771258865344,2.6099267320927355,0.5415773203538002,1.0665661342221042,1.0954451150103321,0.24987333057074457,1.4134771258865344,2.6099267320927355,0.38295299575901137,0.7541761460923713,0.7745966692414833,0.9994792607664397,1.2909944487358058,0.49439019165163023,0.9736372179742152,1.2903221772760405,0.06107157155726334,True,True,true,
6,918,1621018725,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,0.8184250652754909,1.0941239420551028,1.118990692797262,1.3707459337804646,1.6748582025882315,0.4970992462406276,1.062418042469671,1.0954451150103321,0.266960489651395,1.3976711478092374,2.8116541281832395,0.35150224793946916,0.7512430022852418,0.7745966692414833,0.9883027464846971,1.2909944487358058,0.4537874508080115,0.9698505456018673,1.2758933593820942,0.20961794764503955,True,True,true,
6,919,2549983218,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,0.7969791903760384,1.0566639430671496,1.0752291682328623,1.3849750054672127,1.7377806374263556,0.6339604138438607,1.0669440094593423,1.0954451150103321,0.24825487040302552,1.3960172991076194,2.2020575238179574,0.4482777076328239,0.7544433442350648,0.7745966692414833,0.9871332988527264,1.2909944487358058,0.5787240320459882,0.9739821692931451,1.274383608981133,0.3482066225496731,True,True,true,
6,920,2129066503,haar,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a,2-c,2+c",----,2,0,0.8033007740319741,1.1167311396958677,1.1318643814801435,1.333143054970121,1.6595814395630815,0.46512715042469405,1.0640874200180597,1.0954451150103321,0.26022675219759556,1.3573798672505013,2.9182985039921174,0.3288945621792765,0.752423430470068,0.7745966692414833,0.9598125087789251,1.2909944487358058,0.42460105399283926,0.9713744718356094,1.2391126206607792,0.013243069663895175,True,True,true,
