N,sample_index,sample_seed,projection_model,status,is_nontrivial,knot_label,knot_types,determinant,alexander_roots,vassiliev_2,vassiliev_3,gauss_code,simplified_gauss_code,crossing_count,simplified_crossing_count,edge_length_min,edge_length_mean,edge_length_rms,edge_length_max,cycle_distortion,pair_distance_min,pair_distance_mean,pair_distance_rms,pair_distance_std,pair_distance_max,pair_distance_distortion,pair_abs_ratio_min,pair_abs_ratio_mean,pair_abs_ratio_rms,pair_abs_ratio_max,pair_rms_scale_to_simplex,pair_normalized_ratio_min,pair_normalized_ratio_mean,pair_normalized_ratio_max,min_nonadjacent_segment_distance,embedded_numerically,fast_mode_requested,fast_backend_available,messages
6,24,140456776,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2+c,3-c,1-a,2-c,3+c",----,3,0,1.0536295955510742,1.3810175655553347,1.4261768768285095,2.1417031175511294,2.0326907355245334,0.7183267641022216,1.4442726356750284,1.5018295133930974,0.4117868880123001,2.1763879958921857,3.029802180087605,0.5079337260044703,1.0212549745679804,1.061953833106352,1.5389387103883643,0.9416605212251751,0.4783011371772148,0.9616754916554873,1.4491578281579058,0.10979542891872054,True,True,true,
6,25,3964305263,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,2+a,3+c,3-c,2-a,1-c",----,3,0,0.8342621644610924,1.2741496164703157,1.3339872817056153,2.058936025330846,2.467972434853084,0.44567509999393784,1.2524760037074263,1.3202216788285237,0.4174795101389771,2.058936025330846,4.619813907841951,0.31513988541170607,0.8856342754949486,0.9335377017691373,1.4558876255407183,1.0711940161655076,0.33757595950810326,0.9486861364212636,1.5595381126886265,0.16053770970989406,True,True,true,
6,26,3391722734,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2-c,2+c,1-a",----,2,0,0.8108919292417472,1.5591446659571078,1.6500506541390747,2.286336494121249,2.8195329262423017,0.8108919292417472,1.5263865640110912,1.5751740883812222,0.3889954574465223,2.286336494121249,2.8195329262423017,0.5733871819762815,1.0793182901242766,1.1138162794437003,1.6166840390674122,0.8978141354689606,0.5147951170750188,0.9690272175437643,1.451481782861776,0.09523247507801068,True,True,true,
6,27,4271590373,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,2-a,3-c,1+c,2+a,3+c",----,3,0,0.6543700832454021,1.8808370898693323,1.9951685887487827,2.7277590557372347,4.16852653502845,0.6543700832454021,1.7348379535290126,1.8201258550946198,0.5506318219819746,2.7277590557372347,4.16852653502845,0.4627095232684294,1.2267156812001574,1.287023334750369,1.9288169257548122,0.7769866893625204,0.35951914062084706,0.9531417559247991,1.4986650775286259,0.02152368896524266,True,True,true,
6,28,2073022215,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,2-c,2+c,1-c",----,2,0,0.6541787495072212,1.4522959633084078,1.5427782315578402,2.3538316655777525,3.598147551186649,0.5098919112265565,1.367478795626383,1.4777767202043521,0.5602015514885238,2.4390413761302363,4.78344786890827,0.3605480281004672,0.9669535295162283,1.0449459399361125,1.7246626966562586,0.9569873060238306,0.3450398861040705,0.9253622532619699,1.650480307872868,0.02456455964025622,True,True,true,
6,29,2518260801,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,1+a",----,1,0,1.2870481495230206,1.7045967144425174,1.762055337314887,2.6043611821967554,2.0235149579772367,0.9165356048623766,1.92960089045538,2.004484255972889,0.5427683999617057,2.8446413734438,3.103688889283183,0.6480885413971005,1.3644338746245996,1.417384410180101,2.011465205205925,0.7055249040540346,0.4572426059877085,0.9626420784825951,1.4191387959109392,0.5843322246290886,True,True,true,
6,30,3352974876,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.8312772645822045,1.8386264740437088,2.0733319696632004,3.5514356772109137,4.272263694106738,0.6266094951749785,1.6899927777041277,1.8808533715924718,0.8255506142803455,3.5514356772109137,5.667701661972402,0.44307982319410655,1.1950053532708782,1.329964173470618,2.5112442503036756,0.7518999533577228,0.33315169839339676,0.8985244693866022,1.8882044346731832,0.10514889389444074,True,True,true,
6,31,4025785787,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.7879937422003512,1.2059112431841965,1.2640725189422464,1.7525634991096346,2.224083016466439,0.5839855250588183,1.2455514659204276,1.304217093519889,0.38676061429900066,1.9053328265377882,3.262637077084891,0.4129401248838769,0.8807378878691793,0.922220750967323,1.347273762062202,1.0843390792834513,0.4477671148157764,0.9550185104221176,1.4609015906972795,0.3509001190230735,True,True,true,
6,32,483540135,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a,2-c,2+c",----,2,0,0.4822149841937464,1.126914565501216,1.2896022100890674,2.290025769678783,4.748972646521259,0.4822149841937464,1.274208111397113,1.396727952769961,0.5720512764593467,2.290025769678783,4.748972646521259,0.3409774853131619,0.9010011962118024,0.9876358068764433,1.61929275083181,1.0125189802126155,0.3452461757047448,0.9122808123587212,1.6395646447379053,0.07246514641714756,True,True,true,
6,33,1234226288,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,2+c,1+a",----,2,0,0.3053856623503932,1.5114275765425853,1.6446049166817902,2.337716510020016,7.654964846836091,0.3053856623503932,1.5602995277479372,1.656177958537251,0.5553294644210608,2.3595061142401184,7.726315951051001,0.21594027272510838,1.103298376752734,1.1710946653333827,1.6684227736303083,0.8539019343199926,0.1843918165775568,0.9421086180412671,1.4246694336664474,0.2682707619217818,True,True,true,
6,34,1141230462,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,2-a,3-c,3+c,2+a,1+c",----,3,0,1.0937798882720942,1.6281333797068591,1.6503880213809625,1.9325625323002218,1.766866033122258,0.48526664670917485,1.37145249496854,1.4554193139147318,0.4871995826769505,2.228862566706187,4.5930677119912735,0.34313533657171413,0.969763359267464,1.0291368663389793,1.5760438352507984,0.9716880550177647,0.33342050780123494,0.942307472394096,1.5314229688975867,0.034610112602180144,True,True,true,
6,35,877614323,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2-a,3-c,1-a,2+a,3+c",----,3,0,0.797423457586315,1.5433873706427732,1.6653859796211523,2.770512435292365,3.4743302431537484,0.7305061339805504,1.4784066236816602,1.5999136982039721,0.6115862136730235,2.770512435292365,3.7925929796040965,0.5165458410360158,1.0453913489564102,1.131309825313276,1.959048130356887,0.8839311545120591,0.456590961625368,0.9240539819999584,1.731663675611054,0.13708864910555638,True,True,true,
6,36,1927919493,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c,2+c,3+a,3-a,2-c",----,3,0,0.31172854501822417,1.0128956696538167,1.2070882434729961,2.400263831522986,7.699852547615306,0.31172854501822417,1.107363306390476,1.226341598407497,0.52693474325063,2.400263831522986,7.699852547615306,0.22042536807180224,0.783024103185862,0.8671544602850909,1.697242831906708,1.15319708979094,0.25419389297649914,0.9029811170300966,1.9572554944233491,0.10017308732018312,True,True,true,
6,37,964508794,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-c,2-a,3+a,3-a,2+a,1+c",----,3,0,0.5460401424870789,1.225909423891318,1.342156979533717,2.050623470126017,3.7554445370736484,0.5460401424870789,1.3803333378617684,1.505180089071139,0.6002057788155585,2.4179030553101155,4.428068318012592,0.3861086875526821,0.9760430634999182,1.064323047889174,1.7097156466614545,0.9395643568776011,0.3627739607052904,0.9170552732421443,1.6063878819990414,0.19571362401429213,True,True,true,
6,38,3695232961,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,2+c,1+a",----,2,0,0.8750037574287779,1.020181311823136,1.0244658163193374,1.1388950470142436,1.301588750156819,0.31992513341191436,0.9315293011744663,0.9929028384953815,0.34367020200418297,1.7032223492477514,5.323815391067745,0.22622123130757554,0.6586906857344308,0.7020883301594556,1.2043600730215671,1.4243222071115806,0.3222119234715054,0.9381877713091051,1.715396797363143,0.18382894383798468,True,True,true,
6,39,2060185370,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,2-a,2+a,1-a",----,2,0,1.1120077451682229,1.7707381490124188,1.8311449838612255,2.5774855390729043,2.3178665348980876,0.7770330371220684,1.6532687080160344,1.7043355133259126,0.4140798486752219,2.5774855390729043,3.3170861674289314,0.5494453297549928,1.16903751456166,1.2051471988898081,1.8225575030887144,0.8297741561538777,0.45591553485013825,0.970037117157628,1.5123111141673564,0.26033405691002626,True,True,true,
6,40,788729287,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1-a,2-c,3-a,3+a,2+c,1+a",----,3,0,0.8787626165584113,1.8600986382252198,1.944928744269572,2.4058359653911863,2.7377541102208127,0.8787626165584113,1.8223535407320568,1.8968446789961066,0.5263528368092811,2.5302767234229147,2.8793631815296132,0.6213790052216864,1.2885985463709526,1.3412717353757668,1.7891758294108213,0.7455610773158079,0.4632760005545056,0.9607289204599115,1.333939858882936,0.3259542976914337,True,True,true,
6,41,2122574647,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a",----,1,0,0.32284865515482636,0.9873374601329606,1.0888340471455404,1.5685121724043936,4.858351265710532,0.32284865515482636,1.2243816713325488,1.3101167386529784,0.4661495380279063,1.9760645648133548,6.120714871386739,0.22828847335693492,0.8657685825597639,0.9263924300475248,1.397288653841967,1.079456143600719,0.24642739507837247,0.9345592153806236,1.5083118217732898,0.1670329800567012,True,True,true,
6,42,106444160,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a",----,1,0,0.2908163811988185,1.025866919935092,1.1462704092797382,1.6929075920329333,5.821225011652856,0.2908163811988185,1.1199530808160287,1.2419449802708316,0.5367796855234022,2.0767079304579426,7.140959260607084,0.2056382352258165,0.7919264180557793,0.8781877174100979,1.4684542601706922,1.1387087067775714,0.23416204889801157,0.9017735073672911,1.6721416515609844,0.2561291733348709,True,True,true,
6,43,939011794,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,----,----,0,0,1.0981533940026866,1.4290504400850208,1.4592806982088407,1.9326546571309753,1.7599132030968772,0.8565613910796677,1.4763650847508338,1.5504190252573065,0.4734398487754069,2.388904666602405,2.7889474023470386,0.6056803681350152,1.0439477629343665,1.0963118064400785,1.689210689362749,0.9121492572876505,0.5524708979480649,0.9522361766076864,1.5408122757045914,0.5015020681066192,True,True,true,
6,44,1634188221,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+a,1-a",----,1,0,0.8972146807853145,1.4464313883759665,1.4834172592470545,1.9225844011859736,2.1428365388573143,0.2153261781902022,1.493901090039437,1.5745344189302037,0.49741146908254646,2.2807307734069244,10.591980931330637,0.15225860076527484,1.056347591188861,1.1133639648371672,1.6127201959368753,0.8981788809252983,0.13675545964660632,0.9487890973221453,1.4485112208322104,0.1597371361762007,True,True,true,
6,45,705612504,gaussian,identified_unknot,false,0_1,0_1,1,"{""2"": ""1"", ""3"": ""1"", ""4"": ""1""}",0,0,"1+c,1-c",----,1,0,0.8689742286198363,1.1730212464739018,1.1864804031203993,1.3968107220153765,1.6074247958237908,0.39802418022323666,1.115189581660404,1.1542467741564524,0.29772103151552703,1.6206757457865373,4.071802232913492,0.28144559691206716,0.7885581155006608,0.8161757211687248,1.1459908099502256,1.22522635023748,0.34483456149498104,0.9661621818050198,1.4040981374810086,0.19630060073358735,True,True,true,
